Score Diff      Team 1  Team 2  W       L       FG%     3P%     FT%     FTA/G   PF/G    2P Rank 2P% Rank        DRB Rank        STL Rank        PF Rank OPP DRB/G       OPP AST/G       OPP PTS/G       OPP 2PTA%       OPP 2P Rank     OPP 3P Rank     OPP 3PA Rank    OPP FT Rank     OPP FT% Rank    OPP ORB Rank    OPP DRB Rank    OPP BLK Rank    OPP PTS Rank    OPP PTS/G Rank  DIFF TOV Rank   DIFF PTS/G Rank SRS     ORtg    Years Exp
6	18 Gonzaga	18 Ohio State	0.643	0.395	0.591	0.591	0.426	0.565	0.469	0.444	0.448	0.402	0.376	0.591	0.499	0.436	0.502	0.636	0.735	0.500	0.506	0.663	0.650	0.568	0.684	0.589	0.707	0.502	0.634	0.421	0.510	0.661	0.474
-1	18 Houston	18 Michigan	0.453	0.500	0.464	0.464	0.682	0.579	0.870	0.608	0.741	0.545	0.644	0.610	0.390	0.578	0.542	0.257	0.064	0.558	0.587	0.625	0.331	0.417	0.221	0.186	0.214	0.515	0.510	0.411	0.459	0.523	0.447
1	18 Michigan	18 Houston	0.547	0.500	0.536	0.536	0.318	0.421	0.130	0.392	0.259	0.455	0.356	0.390	0.610	0.422	0.458	0.743	0.936	0.442	0.413	0.375	0.669	0.583	0.779	0.814	0.786	0.485	0.490	0.589	0.541	0.477	0.553
21	18 Texas A&M	18 North Carolina	0.381	0.553	0.516	0.516	0.238	0.549	0.537	0.524	0.386	0.512	0.614	0.453	0.568	0.501	0.427	0.607	0.522	0.356	0.445	0.512	0.506	0.536	0.478	0.444	0.358	0.396	0.454	0.663	0.435	0.337	0.421
-21	18 North Carolina	18 Texas A&M	0.619	0.447	0.484	0.484	0.762	0.451	0.463	0.476	0.614	0.488	0.386	0.547	0.432	0.499	0.573	0.393	0.478	0.644	0.555	0.488	0.494	0.464	0.522	0.556	0.642	0.604	0.546	0.337	0.565	0.663	0.579
15	18 Florida State	18 Gonzaga	0.262	0.684	0.347	0.347	0.446	0.629	0.608	0.544	0.582	0.579	0.473	0.551	0.588	0.599	0.636	0.435	0.453	0.545	0.537	0.593	0.483	0.741	0.506	0.522	0.537	0.692	0.650	0.411	0.464	0.305	0.395
-15	18 Gonzaga	18 Florida State	0.738	0.316	0.653	0.653	0.554	0.371	0.392	0.456	0.418	0.421	0.527	0.449	0.412	0.401	0.364	0.565	0.547	0.455	0.463	0.407	0.517	0.259	0.494	0.478	0.463	0.308	0.350	0.589	0.536	0.695	0.605
27	18 Michigan	18 Texas A&M	0.691	0.368	0.540	0.540	0.500	0.415	0.450	0.514	0.403	0.498	0.210	0.682	0.538	0.136	0.312	0.733	0.645	0.223	0.208	0.694	0.774	0.380	0.678	0.473	0.591	0.326	0.510	0.644	0.551	0.610	0.474
-27	18 Texas A&M	18 Michigan	0.309	0.632	0.460	0.460	0.500	0.585	0.550	0.486	0.597	0.502	0.790	0.318	0.462	0.864	0.688	0.267	0.355	0.777	0.792	0.306	0.226	0.620	0.322	0.527	0.409	0.674	0.490	0.356	0.449	0.390	0.526
-4	18 Florida State	18 Michigan	0.309	0.605	0.500	0.500	0.596	0.722	0.703	0.509	0.546	0.568	0.550	0.525	0.464	0.683	0.751	0.264	0.295	0.841	0.773	0.530	0.451	0.636	0.328	0.276	0.481	0.758	0.660	0.220	0.456	0.466	0.447
4	18 Michigan	18 Florida State	0.691	0.395	0.500	0.500	0.404	0.278	0.297	0.491	0.454	0.432	0.450	0.475	0.536	0.317	0.249	0.736	0.705	0.159	0.227	0.470	0.549	0.364	0.672	0.724	0.519	0.242	0.340	0.780	0.544	0.534	0.553
26	18 Villanova	18 Radford	0.691	0.289	0.883	0.883	0.673	0.540	0.470	0.158	0.026	0.244	0.395	0.615	0.532	0.646	0.639	0.617	0.835	0.570	0.667	0.625	0.493	0.721	0.718	0.342	0.783	0.638	0.514	0.132	0.896	0.903	0.631
-26	18 Radford	18 Villanova	0.309	0.711	0.117	0.117	0.327	0.460	0.530	0.842	0.974	0.756	0.605	0.385	0.468	0.354	0.361	0.383	0.165	0.430	0.333	0.375	0.507	0.279	0.282	0.658	0.217	0.362	0.486	0.868	0.104	0.097	0.369
-3	18 Virginia Tech	18 Alabama	0.547	0.395	0.694	0.694	0.625	0.394	0.298	0.574	0.413	0.670	0.689	0.098	0.485	0.665	0.542	0.341	0.325	0.628	0.541	0.169	0.564	0.346	0.295	0.451	0.365	0.557	0.200	0.309	0.527	0.724	0.684
3	18 Alabama	18 Virginia Tech	0.453	0.605	0.306	0.306	0.375	0.606	0.702	0.426	0.587	0.330	0.311	0.902	0.515	0.335	0.458	0.659	0.675	0.372	0.459	0.831	0.436	0.654	0.705	0.549	0.635	0.443	0.800	0.691	0.473	0.276	0.316
17	18 West Virginia	18 Murray State	0.453	0.632	0.260	0.260	0.603	0.438	0.782	0.260	0.854	0.431	0.310	0.860	0.669	0.692	0.590	0.393	0.456	0.924	0.727	0.914	0.402	0.727	0.934	0.777	0.888	0.597	0.795	0.425	0.676	0.453	0.658
-17	18 Murray State	18 West Virginia	0.547	0.368	0.740	0.740	0.397	0.562	0.218	0.740	0.146	0.569	0.690	0.140	0.331	0.308	0.410	0.607	0.544	0.076	0.273	0.086	0.598	0.273	0.066	0.223	0.112	0.403	0.205	0.575	0.324	0.547	0.342
-6	18 Wichita State	18 Marshall	0.523	0.421	0.683	0.683	0.471	0.509	0.419	0.252	0.326	0.121	0.505	0.180	0.000	0.336	0.204	0.386	0.000	0.223	0.293	0.066	0.131	0.002	0.000	0.400	0.014	0.000	0.391	0.783	0.742	0.796	0.631
6	18 Marshall	18 Wichita State	0.476	0.579	0.317	0.317	0.529	0.491	0.581	0.748	0.674	0.879	0.495	0.820	1.000	0.664	0.796	0.614	1.000	0.777	0.707	0.934	0.869	0.998	1.000	0.600	0.986	1.000	0.609	0.217	0.258	0.204	0.369
15	18 Florida	18 St. Bonaventure	0.381	0.632	0.403	0.403	0.391	0.341	0.332	0.639	0.556	0.581	0.510	0.316	0.652	0.338	0.458	0.818	0.684	0.277	0.164	0.357	0.622	0.539	0.669	0.272	0.440	0.439	0.405	0.570	0.605	0.503	0.500
-15	18 St. Bonaventure	18 Florida	0.619	0.368	0.597	0.597	0.609	0.659	0.668	0.361	0.444	0.419	0.490	0.684	0.348	0.662	0.542	0.182	0.316	0.723	0.836	0.643	0.378	0.461	0.331	0.728	0.560	0.561	0.595	0.430	0.395	0.497	0.500
